Cloudflare IP Optimizer — 完整测试结果
测试时间: 2026-06-14 09:19:38
成功: 2545 / 失败: 5585 / 总计: 8130

======================================================================
IP                                               延迟   Colo   Loc     状态码
172.66.41.253                                287.8ms    IAD    US     200
104.16.107.17                                287.9ms    IAD    US     200
104.20.7.188                                 288.1ms    IAD    US     200
104.16.99.64                                 288.6ms    IAD    US     200
198.41.217.20                                288.7ms    IAD    US     200
172.65.211.219                               288.9ms    IAD    US     200
162.159.192.188                              289.6ms    IAD    US     200
162.159.42.88                                289.8ms    IAD    US     200
162.159.17.7                                 290.3ms    IAD    US     200
45.149.12.192                                291.4ms    IAD    US     200
172.67.253.141                               291.8ms    IAD    US     200
172.65.43.62                                 292.5ms    IAD    US     200
172.65.170.175                               292.6ms    IAD    US     200
104.19.235.44                                293.8ms    IAD    US     200
104.27.4.76                                  293.8ms    IAD    US     200
5.10.246.196                                 294.6ms    IAD    US     200
45.131.4.104                                 294.7ms    IAD    US     200
188.244.122.4                                295.2ms    IAD    US     200
104.16.39.139                                296.1ms    IAD    US     200
104.16.33.55                                 296.3ms    IAD    US     200
104.16.57.176                                297.0ms    IAD    US     200
172.65.224.160                               297.1ms    IAD    US     200
104.16.146.89                                297.2ms    IAD    US     200
172.65.206.163                               297.7ms    IAD    US     200
